dataset	regime	seed	depth	unit	policy_code	family	utility
parse	common128	17	40	root_03	O	CM	-0.04208373478669895
parse	common128	17	40	root_03	O	TW	-0.04246659666353737
parse	common128	17	40	root_03	O	PCA	-0.04245845415998843
parse	common128	17	40	root_03	O	RBF	-0.03898612472318729
parse	common128	17	40	root_03	O	scGen	-0.0630231493425816
parse	common128	17	40	root_03	O	CPA	-0.22078324234036753
parse	common128	17	40	root_03	O	CellOT	-0.07309458154258713
parse	common128	17	40	root_03	D	NC	-0.03714314071250005
parse	common128	17	40	root_03	D	CM	-0.04208373478669895
parse	common128	17	40	root_03	D	TW	-0.04246659666353737
parse	common128	17	40	root_03	D	PCA	-0.04245845415998843
parse	common128	17	40	root_03	D	RBF	-0.03898612472318729
parse	common128	17	40	root_03	D	scGen	-0.0655544951774271
parse	common128	17	40	root_03	D	CPA	-0.22322165231535926
parse	common128	17	40	root_03	D	CellOT	-0.07587000751437069
parse	common128	17	40	root_04	S	NC	-0.029970317925061312
parse	common128	17	40	root_04	S	CM	-0.03145014976387162
parse	common128	17	40	root_04	S	TW	-0.029741997391820936
parse	common128	17	40	root_04	S	PCA	-0.02973975714930486
parse	common128	17	40	root_04	S	RBF	-0.027828916221552466
parse	common128	17	40	root_04	S	scGen	-0.014290312306762814
parse	common128	17	40	root_04	S	CPA	-0.17454429666769294
parse	common128	17	40	root_04	S	CellOT	-0.020447011174053512
parse	common128	17	40	root_04	M	NC	-0.029970317925061312
parse	common128	17	40	root_04	M	CM	-0.03145014976387162
parse	common128	17	40	root_04	M	TW	-0.029741997391820936
parse	common128	17	40	root_04	M	PCA	-0.02973975714930486
parse	common128	17	40	root_04	M	RBF	-0.027828916221552466
parse	common128	17	40	root_04	M	scGen	-0.014290312306776572
parse	common128	17	40	root_04	M	CPA	-0.17454429666770466
parse	common128	17	40	root_04	M	CellOT	-0.020447011174048853
parse	common128	17	40	root_04	P	NC	-0.029970317925061312
parse	common128	17	40	root_04	P	CM	-0.03145014976387162
parse	common128	17	40	root_04	P	TW	-0.029741997391820936
parse	common128	17	40	root_04	P	PCA	-0.02973975714930486
parse	common128	17	40	root_04	P	RBF	-0.027828916221552466
parse	common128	17	40	root_04	P	scGen	-0.0591794136640034
parse	common128	17	40	root_04	P	CPA	-0.2189756761388168
parse	common128	17	40	root_04	P	CellOT	-0.0657310587200599
parse	common128	17	40	root_04	O	NC	-0.029970317925061316
parse	common128	17	40	root_04	O	CM	-0.03145014976387162
parse	common128	17	40	root_04	O	TW	-0.029741997391820936
parse	common128	17	40	root_04	O	PCA	-0.02973975714930486
parse	common128	17	40	root_04	O	RBF	-0.027828916221552466
parse	common128	17	40	root_04	O	scGen	-0.05357955570014206
parse	common128	17	40	root_04	O	CPA	-0.2142912619474821
parse	common128	17	40	root_04	O	CellOT	-0.0593413083787332
parse	common128	17	40	root_04	D	NC	-0.029970317925061312
parse	common128	17	40	root_04	D	CM	-0.03145014976387162
parse	common128	17	40	root_04	D	TW	-0.029741997391820936
parse	common128	17	40	root_04	D	PCA	-0.02973975714930486
parse	common128	17	40	root_04	D	RBF	-0.027828916221552466
parse	common128	17	40	root_04	D	scGen	-0.05637948468207878
parse	common128	17	40	root_04	D	CPA	-0.21663346904331457
parse	common128	17	40	root_04	D	CellOT	-0.06253618354939362
parse	common128	17	40	root_05	S	NC	-0.0359091673683337
parse	common128	17	40	root_05	S	CM	-0.03741452134429991
parse	common128	17	40	root_05	S	TW	-0.0324355778216835
parse	common128	17	40	root_05	S	PCA	-0.032438153107978394
parse	common128	17	40	root_05	S	RBF	-0.031117342958821657
parse	common128	17	40	root_05	S	scGen	-0.014494967249076273
parse	common128	17	40	root_05	S	CPA	-0.16983779939687801
parse	common128	17	40	root_05	S	CellOT	-0.018830418174154744
parse	common128	17	40	root_05	M	NC	-0.03590916736833371
parse	common128	17	40	root_05	M	CM	-0.03741452134429991
parse	common128	17	40	root_05	M	TW	-0.0324355778216835
parse	common128	17	40	root_05	M	PCA	-0.032438153107978394
parse	common128	17	40	root_05	M	RBF	-0.031117342958821657
parse	common128	17	40	root_05	M	scGen	-0.014494967249204179
parse	common128	17	40	root_05	M	CPA	-0.16983779939674176
parse	common128	17	40	root_05	M	CellOT	-0.01883041817422649
parse	common128	17	40	root_05	P	NC	-0.03590916736833371
parse	common128	17	40	root_05	P	CM	-0.03741452134429991
parse	common128	17	40	root_05	P	TW	-0.0324355778216835
parse	common128	17	40	root_05	P	PCA	-0.032438153107978394
parse	common128	17	40	root_05	P	RBF	-0.031117342958821657
parse	common128	17	40	root_05	P	scGen	-0.059562533387330995
parse	common128	17	40	root_05	P	CPA	-0.21457457266305138
parse	common128	17	40	root_05	P	CellOT	-0.06424571496006712
parse	common128	17	40	root_05	O	NC	-0.03590916736833371
parse	common128	17	40	root_05	O	CM	-0.03741452134429991
parse	common128	17	40	root_05	O	TW	-0.0324355778216835
parse	common128	17	40	root_05	O	PCA	-0.0324381531079784
parse	common128	17	40	root_05	O	RBF	-0.031117342958821657
parse	common128	17	40	root_05	O	scGen	-0.0535847000508059
parse	common128	17	40	root_05	O	CPA	-0.2092583250702259
parse	common128	17	40	root_05	O	CellOT	-0.05757242032802631
parse	common128	17	40	root_05	D	NC	-0.03590916736833371
parse	common128	17	40	root_05	D	CM	-0.03741452134429991
parse	common128	17	40	root_05	D	TW	-0.0324355778216835
parse	common128	17	40	root_05	D	PCA	-0.032438153107978394
parse	common128	17	40	root_05	D	RBF	-0.031117342958821657
parse	common128	17	40	root_05	D	scGen	-0.05657361671915799
parse	common128	17	40	root_05	D	CPA	-0.21191644886656613
parse	common128	17	40	root_05	D	CellOT	-0.06090906764408371
parse	common128	17	40	root_06	S	NC	-0.030634945764841912
parse	common128	17	40	root_06	S	CM	-0.033338117678772074
parse	common128	17	40	root_06	S	TW	-0.03188061932042937
parse	common128	17	40	root_06	S	PCA	-0.03187256258570783
parse	common128	17	40	root_06	S	RBF	-0.02935603167511845
parse	common128	17	40	root_06	S	scGen	-0.012663151881505326
parse	common128	17	40	root_06	S	CPA	-0.1527827731080325
parse	common128	17	40	root_06	S	CellOT	-0.01998414901028222
parse	common128	17	40	root_06	M	NC	-0.030634945764841912
parse	common128	17	40	root_06	M	CM	-0.033338117678772074
parse	common128	17	40	root_06	M	TW	-0.03188061932042937
parse	common128	17	40	root_06	M	PCA	-0.03187256258570783
parse	common128	17	40	root_06	M	RBF	-0.02935603167511845
parse	common128	17	40	root_06	M	scGen	-0.012663151881522366
parse	common128	17	40	root_06	M	CPA	-0.15278277310792504
parse	common128	17	40	root_06	M	CellOT	-0.019984149010299906
parse	common128	17	40	root_06	P	NC	-0.030634945764841912
parse	common128	17	40	root_06	P	CM	-0.033338117678772074
parse	common128	17	40	root_06	P	TW	-0.03188061932042937
parse	common128	17	40	root_06	P	PCA	-0.03187256258570783
parse	common128	17	40	root_06	P	RBF	-0.02935603167511845
parse	common128	17	40	root_06	P	scGen	-0.055683824537650965
parse	common128	17	40	root_06	P	CPA	-0.19550531467504245
parse	common128	17	40	root_06	P	CellOT	-0.06327561318479605
parse	common128	17	40	root_06	O	NC	-0.030634945764841912
parse	common128	17	40	root_06	O	CM	-0.033338117678772074
parse	common128	17	40	root_06	O	TW	-0.03188061932042937
parse	common128	17	40	root_06	O	PCA	-0.03187256258570783
parse	common128	17	40	root_06	O	RBF	-0.02935603167511845
parse	common128	17	40	root_06	O	scGen	-0.04987846581653296
parse	common128	17	40	root_06	O	CPA	-0.19029621813284503
parse	common128	17	40	root_06	O	CellOT	-0.05692867142695151
parse	common128	17	40	root_06	D	NC	-0.030634945764841912
parse	common128	17	40	root_06	D	CM	-0.033338117678772074
parse	common128	17	40	root_06	D	TW	-0.03188061932042937
parse	common128	17	40	root_06	D	PCA	-0.03187256258570783
parse	common128	17	40	root_06	D	RBF	-0.02935603167511845
parse	common128	17	40	root_06	D	scGen	-0.05278114517710754
parse	common128	17	40	root_06	D	CPA	-0.19290076640383258
parse	common128	17	40	root_06	D	CellOT	-0.06010214230590107
parse	common128	17	40	root_07	S	NC	-0.0358325017586157
parse	common128	17	40	root_07	S	CM	-0.03654953881726508
parse	common128	17	40	root_07	S	TW	-0.03217354014073703
parse	common128	17	40	root_07	S	PCA	-0.03216240926545479
parse	common128	17	40	root_07	S	RBF	-0.03078834878218745
parse	common128	17	40	root_07	S	scGen	-0.015207303551707461
parse	common128	17	40	root_07	S	CPA	-0.18384614695676393
parse	common128	17	40	root_07	S	CellOT	-0.020487930718543493
parse	common128	17	40	root_07	M	NC	-0.0358325017586157
parse	common128	17	40	root_07	M	CM	-0.03654953881726508
parse	common128	17	40	root_07	M	TW	-0.03217354014073703
parse	common128	17	40	root_07	M	PCA	-0.03216240926545479
parse	common128	17	40	root_07	M	RBF	-0.03078834878218745
parse	common128	17	40	root_07	M	scGen	-0.015207303551729365
parse	common128	17	40	root_07	M	CPA	-0.18384614695644838
parse	common128	17	40	root_07	M	CellOT	-0.020487930718623676
parse	common128	17	40	root_07	P	NC	-0.0358325017586157
parse	common128	17	40	root_07	P	CM	-0.03654953881726508
parse	common128	17	40	root_07	P	TW	-0.03217354014073703
parse	common128	17	40	root_07	P	PCA	-0.03216240926545479
parse	common128	17	40	root_07	P	RBF	-0.03078834878218745
parse	common128	17	40	root_07	P	scGen	-0.05935054134139164
parse	common128	17	40	root_07	P	CPA	-0.2277217112591949
parse	common128	17	40	root_07	P	CellOT	-0.06492849506986619
parse	common128	17	40	root_07	O	NC	-0.0358325017586157
parse	common128	17	40	root_07	O	CM	-0.03654953881726509
parse	common128	17	40	root_07	O	TW	-0.03217354014073703
parse	common128	17	40	root_07	O	PCA	-0.03216240926545479
parse	common128	17	40	root_07	O	RBF	-0.030788348782187443
parse	common128	17	40	root_07	O	scGen	-0.0543558640593975
parse	common128	17	40	root_07	O	CPA	-0.22326238095175516
parse	common128	17	40	root_07	O	CellOT	-0.059339164664594664
parse	common128	17	40	root_07	D	NC	-0.0358325017586157
parse	common128	17	40	root_07	D	CM	-0.03654953881726508
parse	common128	17	40	root_07	D	TW	-0.03217354014073703
parse	common128	17	40	root_07	D	PCA	-0.03216240926545479
parse	common128	17	40	root_07	D	RBF	-0.03078834878218745
parse	common128	17	40	root_07	D	scGen	-0.05685320270041596
parse	common128	17	40	root_07	D	CPA	-0.22549204610519388
parse	common128	17	40	root_07	D	CellOT	-0.062133829867265185
parse	common128	17	48	root_00	S	NC	-0.0330803247158276
parse	common128	17	48	root_00	S	CM	-0.03795894566332655
parse	common128	17	48	root_00	S	TW	-0.03476128487932986
parse	common128	17	48	root_00	S	PCA	-0.03475500029481125
parse	common128	17	48	root_00	S	RBF	-0.032043640465297715
parse	common128	17	48	root_00	S	scGen	-0.020635845585085043
parse	common128	17	48	root_00	S	CPA	-0.1494772782859437
parse	common128	17	48	root_00	S	CellOT	-0.02766874094149366
parse	common128	17	48	root_00	M	NC	-0.0330803247158276
parse	common128	17	48	root_00	M	CM	-0.03795894566332655
parse	common128	17	48	root_00	M	TW	-0.03476128487932986
parse	common128	17	48	root_00	M	PCA	-0.03475500029481126
parse	common128	17	48	root_00	M	RBF	-0.032043640465297715
parse	common128	17	48	root_00	M	scGen	-0.020635845585102553
parse	common128	17	48	root_00	M	CPA	-0.14947727828577476
parse	common128	17	48	root_00	M	CellOT	-0.027668740941449
parse	common128	17	48	root_00	P	NC	-0.0330803247158276
parse	common128	17	48	root_00	P	CM	-0.03795894566332655
parse	common128	17	48	root_00	P	TW	-0.03476128487932986
parse	common128	17	48	root_00	P	PCA	-0.03475500029481126
parse	common128	17	48	root_00	P	RBF	-0.032043640465297715
parse	common128	17	48	root_00	P	scGen	-0.05550880797387494
parse	common128	17	48	root_00	P	CPA	-0.18425677826285264
parse	common128	17	48	root_00	P	CellOT	-0.06274572631237599
parse	common128	17	48	root_00	O	NC	-0.0330803247158276
parse	common128	17	48	root_00	O	CM	-0.03795894566332655
parse	common128	17	48	root_00	O	TW	-0.03476128487932986
parse	common128	17	48	root_00	O	PCA	-0.03475500029481126
parse	common128	17	48	root_00	O	RBF	-0.032043640465297715
parse	common128	17	48	root_00	O	scGen	-0.05067751259331252
parse	common128	17	48	root_00	O	CPA	-0.17961240770631687
parse	common128	17	48	root_00	O	CellOT	-0.05750638496761785
parse	common128	17	48	root_00	D	NC	-0.0330803247158276
parse	common128	17	48	root_00	D	CM	-0.03795894566332655
parse	common128	17	48	root_00	D	TW	-0.03476128487932986
parse	common128	17	48	root_00	D	PCA	-0.03475500029481126
parse	common128	17	48	root_00	D	RBF	-0.032043640465297715
parse	common128	17	48	root_00	D	scGen	-0.05309316028359264
parse	common128	17	48	root_00	D	CPA	-0.18193459298452272
parse	common128	17	48	root_00	D	CellOT	-0.060126055639966695
parse	common128	17	48	root_01	S	NC	-0.030594839404006258
parse	common128	17	48	root_01	S	CM	-0.032485342542043556
parse	common128	17	48	root_01	S	TW	-0.02816063234092455
parse	common128	17	48	root_01	S	PCA	-0.0281438812980558
parse	common128	17	48	root_01	S	RBF	-0.026590984827506704
parse	common128	17	48	root_01	S	scGen	-0.012574352521430755
parse	common128	17	48	root_01	S	CPA	-0.19882185265633562
parse	common128	17	48	root_01	S	CellOT	-0.019021488261204807
parse	common128	17	48	root_01	M	NC	-0.030594839404006258
parse	common128	17	48	root_01	M	CM	-0.032485342542043556
parse	common128	17	48	root_01	M	TW	-0.02816063234092455
parse	common128	17	48	root_01	M	PCA	-0.028143881298055798
parse	common128	17	48	root_01	M	RBF	-0.026590984827506704
parse	common128	17	48	root_01	M	scGen	-0.012574352521434858
parse	common128	17	48	root_01	M	CPA	-0.19882185265586622
parse	common128	17	48	root_01	M	CellOT	-0.019021488261250687
parse	common128	17	48	root_01	P	NC	-0.030594839404006258
parse	common128	17	48	root_01	P	CM	-0.032485342542043556
parse	common128	17	48	root_01	P	TW	-0.02816063234092455
parse	common128	17	48	root_01	P	PCA	-0.028143881298055798
parse	common128	17	48	root_01	P	RBF	-0.026590984827506704
parse	common128	17	48	root_01	P	scGen	-0.04998736106724078
parse	common128	17	48	root_01	P	CPA	-0.23591857563633525
parse	common128	17	48	root_01	P	CellOT	-0.05670095677601097
parse	common128	17	48	root_01	O	NC	-0.030594839404006254
parse	common128	17	48	root_01	O	CM	-0.032485342542043556
parse	common128	17	48	root_01	O	TW	-0.02816063234092455
parse	common128	17	48	root_01	O	PCA	-0.0281438812980558
parse	common128	17	48	root_01	O	RBF	-0.026590984827506704
parse	common128	17	48	root_01	O	scGen	-0.04586995868312116
parse	common128	17	48	root_01	O	CPA	-0.23243374438425754
parse	common128	17	48	root_01	O	CellOT	-0.052050634453886406
parse	common128	17	48	root_01	D	NC	-0.030594839404006258
parse	common128	17	48	root_01	D	CM	-0.032485342542043556
parse	common128	17	48	root_01	D	TW	-0.02816063234092455
parse	common128	17	48	root_01	D	PCA	-0.028143881298055798
parse	common128	17	48	root_01	D	RBF	-0.026590984827506704
parse	common128	17	48	root_01	D	scGen	-0.047928659875193604
parse	common128	17	48	root_01	D	CPA	-0.23417616000995314
parse	common128	17	48	root_01	D	CellOT	-0.054375795614986115
parse	common128	17	48	root_02	S	NC	-0.0280134928767718
parse	common128	17	48	root_02	S	CM	-0.03250717709881787
parse	common128	17	48	root_02	S	TW	-0.03404206141536574
parse	common128	17	48	root_02	S	PCA	-0.034035486508853616
parse	common128	17	48	root_02	S	RBF	-0.030429423982979542
parse	common128	17	48	root_02	S	scGen	-0.021971368577853173
parse	common128	17	48	root_02	S	CPA	-0.17838566844687476
parse	common128	17	48	root_02	S	CellOT	-0.03444866104099762
parse	common128	17	48	root_02	M	NC	-0.0280134928767718
parse	common128	17	48	root_02	M	CM	-0.03250717709881787
parse	common128	17	48	root_02	M	TW	-0.03404206141536574
parse	common128	17	48	root_02	M	PCA	-0.034035486508853616
parse	common128	17	48	root_02	M	RBF	-0.030429423982979542
parse	common128	17	48	root_02	M	scGen	-0.021971368577893023
parse	common128	17	48	root_02	M	CPA	-0.17838566844692155
parse	common128	17	48	root_02	M	CellOT	-0.0344486610409843
parse	common128	17	48	root_02	P	NC	-0.0280134928767718
parse	common128	17	48	root_02	P	CM	-0.03250717709881787
parse	common128	17	48	root_02	P	TW	-0.03404206141536574
parse	common128	17	48	root_02	P	PCA	-0.034035486508853616
parse	common128	17	48	root_02	P	RBF	-0.030429423982979542
parse	common128	17	48	root_02	P	scGen	-0.05661387131332562
parse	common128	17	48	root_02	P	CPA	-0.2129532377252136
parse	common128	17	48	root_02	P	CellOT	-0.06926122844880458
parse	common128	17	48	root_02	O	NC	-0.0280134928767718
parse	common128	17	48	root_02	O	CM	-0.03250717709881787
parse	common128	17	48	root_02	O	TW	-0.03404206141536574
parse	common128	17	48	root_02	O	PCA	-0.034035486508853616
parse	common128	17	48	root_02	O	RBF	-0.03042942398297954
parse	common128	17	48	root_02	O	scGen	-0.052382862113950115
parse	common128	17	48	root_02	O	CPA	-0.20887209543982851
parse	common128	17	48	root_02	O	CellOT	-0.06469008990431258
parse	common128	17	48	root_02	D	NC	-0.0280134928767718
parse	common128	17	48	root_02	D	CM	-0.03250717709881787
parse	common128	17	48	root_02	D	TW	-0.03404206141536574
parse	common128	17	48	root_02	D	PCA	-0.034035486508853616
parse	common128	17	48	root_02	D	RBF	-0.030429423982979542
parse	common128	17	48	root_02	D	scGen	-0.05449836671364743
parse	common128	17	48	root_02	D	CPA	-0.21091266658260263
parse	common128	17	48	root_02	D	CellOT	-0.06697565917658634
parse	common128	17	48	root_03	S	NC	-0.03390592452147898
parse	common128	17	48	root_03	S	CM	-0.03884764700312715
parse	common128	17	48	root_03	S	TW	-0.039230519008654256
parse	common128	17	48	root_03	S	PCA	-0.03922236913901646
parse	common128	17	48	root_03	S	RBF	-0.03574981038398846
parse	common128	17	48	root_03	S	scGen	-0.026500819432924844
parse	common128	17	48	root_03	S	CPA	-0.1841162659994592
parse	common128	17	48	root_03	S	CellOT	-0.03676322958085263
parse	common128	17	48	root_03	M	NC	-0.03390592452147898
parse	common128	17	48	root_03	M	CM	-0.03884764700312715
parse	common128	17	48	root_03	M	TW	-0.039230519008654256
parse	common128	17	48	root_03	M	PCA	-0.03922236913901646
parse	common128	17	48	root_03	M	RBF	-0.03574981038398846
parse	common128	17	48	root_03	M	scGen	-0.026500819433013963
parse	common128	17	48	root_03	M	CPA	-0.18411626599965208
parse	common128	17	48	root_03	M	CellOT	-0.03676322958088538
parse	common128	17	48	root_03	P	NC	-0.03390592452147898
parse	common128	17	48	root_03	P	CM	-0.03884764700312715
parse	common128	17	48	root_03	P	TW	-0.039230519008654256
